pattern_name,TP,FP,FN,precision,recall,F1,tolerance_s,confidence_thr,dataset,level,MAE,RMSE,avg_confidence
63rd_LocalAlert_85,86,29,33,0.7478260869565218,0.7226890756302521,0.7350427350427351,0.5,0.65,hybrid_10,local_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
63rd_LocalAlert_95,86,27,33,0.7610619469026548,0.7226890756302521,0.7413793103448276,0.5,0.65,hybrid_10,local_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
CalumetTo63rd_AlertSpread_65,16,8,13,0.6666666666666666,0.5517241379310345,0.6037735849056604,0.5,0.65,hybrid_10,distributed_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
CalumetTo63rd_AlertSpread_75,16,8,13,0.6666666666666666,0.5517241379310345,0.6037735849056604,0.5,0.65,hybrid_10,distributed_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
CalumetTo63rd_AlertSpread_85,16,8,13,0.6666666666666666,0.5517241379310345,0.6037735849056604,0.5,0.65,hybrid_10,distributed_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
CalumetTo63rd_AlertSpread_95,16,8,13,0.6666666666666666,0.5517241379310345,0.6037735849056604,0.5,0.65,hybrid_10,distributed_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
Calumet_HighTurbidity_65,23,44,58,0.34328358208955223,0.2839506172839506,0.31081081081081074,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Calumet_HighTurbidity_75,23,44,58,0.34328358208955223,0.2839506172839506,0.31081081081081074,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Calumet_HighTurbidity_85,23,44,58,0.34328358208955223,0.2839506172839506,0.31081081081081074,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Calumet_HighTurbidity_95,23,44,58,0.34328358208955223,0.2839506172839506,0.31081081081081074,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Calumet_LocalAlert_65,23,44,58,0.34328358208955223,0.2839506172839506,0.31081081081081074,0.5,0.65,hybrid_10,local_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
Calumet_LocalAlert_75,23,44,58,0.34328358208955223,0.2839506172839506,0.31081081081081074,0.5,0.65,hybrid_10,local_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
Calumet_LocalAlert_85,23,44,58,0.34328358208955223,0.2839506172839506,0.31081081081081074,0.5,0.65,hybrid_10,local_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
Calumet_LocalAlert_95,23,44,58,0.34328358208955223,0.2839506172839506,0.31081081081081074,0.5,0.65,hybrid_10,local_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
Calumet_LowWaterTemp_65,2357,136,132,0.9454472523064581,0.9469666532744074,0.9462063428342031,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Calumet_LowWaterTemp_75,2357,136,132,0.9454472523064581,0.9469666532744074,0.9462063428342031,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Calumet_LowWaterTemp_85,2319,128,170,0.9476910502656314,0.9316994777018883,0.9396272285251215,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Calumet_LowWaterTemp_95,2236,111,253,0.9527055815935237,0.8983527521092808,0.9247311827956989,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
MontroseToCalumet_AlertSpread_65,17,6,12,0.7391304347826086,0.5862068965517241,0.6538461538461539,0.5,0.65,hybrid_10,distributed_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
MontroseToCalumet_AlertSpread_75,17,6,12,0.7391304347826086,0.5862068965517241,0.6538461538461539,0.5,0.65,hybrid_10,distributed_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
MontroseToCalumet_AlertSpread_85,17,6,12,0.7391304347826086,0.5862068965517241,0.6538461538461539,0.5,0.65,hybrid_10,distributed_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
MontroseToCalumet_AlertSpread_95,15,6,14,0.7142857142857143,0.5172413793103449,0.6000000000000001,0.5,0.65,hybrid_10,distributed_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
Montrose_HighTurbidity_65,197,23,33,0.8954545454545455,0.8565217391304348,0.8755555555555555,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Montrose_HighTurbidity_75,197,23,33,0.8954545454545455,0.8565217391304348,0.8755555555555555,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Montrose_HighTurbidity_85,197,23,33,0.8954545454545455,0.8565217391304348,0.8755555555555555,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Montrose_HighTurbidity_95,197,23,33,0.8954545454545455,0.8565217391304348,0.8755555555555555,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Montrose_HighWave_65,186,109,105,0.6305084745762712,0.6391752577319587,0.6348122866894198,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Montrose_HighWave_75,186,109,105,0.6305084745762712,0.6391752577319587,0.6348122866894198,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Montrose_HighWave_85,184,102,107,0.6433566433566433,0.6323024054982818,0.6377816291161178,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Montrose_HighWave_95,178,93,113,0.6568265682656826,0.6116838487972509,0.6334519572953736,0.5,0.65,hybrid_10,atomic,0.037005305869726425,0.2060472843771233,0.9718417734516875
Montrose_LocalAlert_65,94,23,31,0.8034188034188035,0.752,0.7768595041322314,0.5,0.65,hybrid_10,local_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
Montrose_LocalAlert_75,94,23,31,0.8034188034188035,0.752,0.7768595041322314,0.5,0.65,hybrid_10,local_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
Montrose_LocalAlert_85,93,23,32,0.8017241379310345,0.744,0.7717842323651453,0.5,0.65,hybrid_10,local_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
Montrose_LocalAlert_95,90,21,35,0.8108108108108109,0.72,0.7627118644067797,0.5,0.65,hybrid_10,local_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
Regional_TripleAlert_65,23,7,18,0.7666666666666667,0.5609756097560976,0.6478873239436621,0.5,0.65,hybrid_10,distributed_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
Regional_TripleAlert_75,23,7,18,0.7666666666666667,0.5609756097560976,0.6478873239436621,0.5,0.65,hybrid_10,distributed_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
Regional_TripleAlert_85,22,7,19,0.7586206896551724,0.5365853658536586,0.6285714285714286,0.5,0.65,hybrid_10,distributed_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
Regional_TripleAlert_95,20,7,21,0.7407407407407407,0.4878048780487805,0.588235294117647,0.5,0.65,hybrid_10,distributed_complex,0.037005305869726425,0.2060472843771233,0.9718417734516875
63rd_HighTurbidity_65,95,55,76,0.6333333333333333,0.5555555555555556,0.5919003115264798,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
63rd_HighTurbidity_75,95,55,76,0.6333333333333333,0.5555555555555556,0.5919003115264798,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
63rd_HighTurbidity_85,95,55,76,0.6333333333333333,0.5555555555555556,0.5919003115264798,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
63rd_HighTurbidity_95,95,55,76,0.6333333333333333,0.5555555555555556,0.5919003115264798,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
63rd_HighWavePeriod_65,575,313,390,0.6475225225225225,0.5958549222797928,0.62061521856449,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
63rd_HighWavePeriod_75,567,289,398,0.6623831775700935,0.5875647668393782,0.6227347611202635,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
63rd_HighWavePeriod_85,547,264,418,0.6744759556103576,0.566839378238342,0.615990990990991,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
63rd_HighWavePeriod_95,523,242,442,0.6836601307189543,0.5419689119170984,0.6046242774566475,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
63rd_LocalAlert_65,61,46,58,0.5700934579439252,0.5126050420168067,0.5398230088495575,0.5,0.65,hybrid_20,local_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
63rd_LocalAlert_75,61,46,58,0.5700934579439252,0.5126050420168067,0.5398230088495575,0.5,0.65,hybrid_20,local_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
63rd_LocalAlert_85,61,46,58,0.5700934579439252,0.5126050420168067,0.5398230088495575,0.5,0.65,hybrid_20,local_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
63rd_LocalAlert_95,61,46,58,0.5700934579439252,0.5126050420168067,0.5398230088495575,0.5,0.65,hybrid_20,local_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
CalumetTo63rd_AlertSpread_65,19,3,10,0.8636363636363636,0.6551724137931034,0.7450980392156864,0.5,0.65,hybrid_20,distributed_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
CalumetTo63rd_AlertSpread_75,19,3,10,0.8636363636363636,0.6551724137931034,0.7450980392156864,0.5,0.65,hybrid_20,distributed_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
CalumetTo63rd_AlertSpread_85,19,3,10,0.8636363636363636,0.6551724137931034,0.7450980392156864,0.5,0.65,hybrid_20,distributed_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
CalumetTo63rd_AlertSpread_95,19,3,10,0.8636363636363636,0.6551724137931034,0.7450980392156864,0.5,0.65,hybrid_20,distributed_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
Calumet_HighTurbidity_65,23,40,58,0.36507936507936506,0.2839506172839506,0.3194444444444444,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Calumet_HighTurbidity_75,23,40,58,0.36507936507936506,0.2839506172839506,0.3194444444444444,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Calumet_HighTurbidity_85,23,40,58,0.36507936507936506,0.2839506172839506,0.3194444444444444,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Calumet_HighTurbidity_95,23,40,58,0.36507936507936506,0.2839506172839506,0.3194444444444444,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Calumet_LocalAlert_65,23,40,58,0.36507936507936506,0.2839506172839506,0.3194444444444444,0.5,0.65,hybrid_20,local_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
Calumet_LocalAlert_75,23,40,58,0.36507936507936506,0.2839506172839506,0.3194444444444444,0.5,0.65,hybrid_20,local_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
Calumet_LocalAlert_85,23,40,58,0.36507936507936506,0.2839506172839506,0.3194444444444444,0.5,0.65,hybrid_20,local_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
Calumet_LocalAlert_95,23,38,58,0.3770491803278688,0.2839506172839506,0.323943661971831,0.5,0.65,hybrid_20,local_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
Calumet_LowWaterTemp_65,2306,181,183,0.927221552070768,0.9264764965849739,0.9268488745980709,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Calumet_LowWaterTemp_75,2305,181,184,0.9271922767497989,0.9260747288067497,0.9266331658291458,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Calumet_LowWaterTemp_85,2195,166,294,0.929690808979246,0.8818802732020892,0.9051546391752576,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Calumet_LowWaterTemp_95,2035,146,454,0.933058230169647,0.8175974286862193,0.8715203426124195,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
MontroseToCalumet_AlertSpread_65,14,3,15,0.8235294117647058,0.4827586206896552,0.608695652173913,0.5,0.65,hybrid_20,distributed_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
MontroseToCalumet_AlertSpread_75,14,3,15,0.8235294117647058,0.4827586206896552,0.608695652173913,0.5,0.65,hybrid_20,distributed_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
MontroseToCalumet_AlertSpread_85,13,3,16,0.8125,0.4482758620689655,0.5777777777777777,0.5,0.65,hybrid_20,distributed_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
MontroseToCalumet_AlertSpread_95,13,3,16,0.8125,0.4482758620689655,0.5777777777777777,0.5,0.65,hybrid_20,distributed_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
Montrose_HighTurbidity_65,131,50,99,0.7237569060773481,0.5695652173913044,0.6374695863746959,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Montrose_HighTurbidity_75,131,50,99,0.7237569060773481,0.5695652173913044,0.6374695863746959,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Montrose_HighTurbidity_85,131,50,99,0.7237569060773481,0.5695652173913044,0.6374695863746959,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Montrose_HighTurbidity_95,131,50,99,0.7237569060773481,0.5695652173913044,0.6374695863746959,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Montrose_HighWave_65,169,122,122,0.5807560137457045,0.5807560137457045,0.5807560137457045,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Montrose_HighWave_75,169,122,122,0.5807560137457045,0.5807560137457045,0.5807560137457045,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Montrose_HighWave_85,162,116,129,0.5827338129496403,0.5567010309278351,0.5694200351493849,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Montrose_HighWave_95,154,107,137,0.5900383141762452,0.5292096219931272,0.5579710144927535,0.5,0.65,hybrid_20,atomic,0.09289031244475998,0.39611771921491173,0.9405366918128704
Montrose_LocalAlert_65,62,32,63,0.6595744680851063,0.496,0.5662100456621004,0.5,0.65,hybrid_20,local_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
Montrose_LocalAlert_75,62,32,63,0.6595744680851063,0.496,0.5662100456621004,0.5,0.65,hybrid_20,local_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
Montrose_LocalAlert_85,61,28,64,0.6853932584269663,0.488,0.5700934579439252,0.5,0.65,hybrid_20,local_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
Montrose_LocalAlert_95,61,20,64,0.7530864197530864,0.488,0.5922330097087378,0.5,0.65,hybrid_20,local_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
Regional_TripleAlert_65,19,3,22,0.8636363636363636,0.4634146341463415,0.6031746031746033,0.5,0.65,hybrid_20,distributed_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
Regional_TripleAlert_75,19,3,22,0.8636363636363636,0.4634146341463415,0.6031746031746033,0.5,0.65,hybrid_20,distributed_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
Regional_TripleAlert_85,18,3,23,0.8571428571428571,0.43902439024390244,0.5806451612903225,0.5,0.65,hybrid_20,distributed_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
Regional_TripleAlert_95,18,3,23,0.8571428571428571,0.43902439024390244,0.5806451612903225,0.5,0.65,hybrid_20,distributed_complex,0.09289031244475998,0.39611771921491173,0.9405366918128704
63rd_HighTurbidity_65,84,30,87,0.7368421052631579,0.49122807017543857,0.5894736842105264,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
63rd_HighTurbidity_75,84,30,87,0.7368421052631579,0.49122807017543857,0.5894736842105264,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
63rd_HighTurbidity_85,84,30,87,0.7368421052631579,0.49122807017543857,0.5894736842105264,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
63rd_HighTurbidity_95,84,30,87,0.7368421052631579,0.49122807017543857,0.5894736842105264,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
63rd_HighWavePeriod_65,601,308,364,0.6611661166116611,0.6227979274611399,0.6414087513340448,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
63rd_HighWavePeriod_75,591,257,374,0.6969339622641509,0.6124352331606218,0.6519580805295092,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
63rd_HighWavePeriod_85,557,204,408,0.7319316688567674,0.5772020725388601,0.6454229432213209,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
63rd_HighWavePeriod_95,507,173,458,0.7455882352941177,0.5253886010362694,0.6164133738601824,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
63rd_LocalAlert_65,54,36,65,0.6,0.453781512605042,0.5167464114832535,0.5,0.65,hybrid_30,local_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
63rd_LocalAlert_75,51,36,68,0.5862068965517241,0.42857142857142855,0.49514563106796117,0.5,0.65,hybrid_30,local_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
63rd_LocalAlert_85,42,36,77,0.5384615384615384,0.35294117647058826,0.4263959390862944,0.5,0.65,hybrid_30,local_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
63rd_LocalAlert_95,39,36,80,0.52,0.3277310924369748,0.4020618556701031,0.5,0.65,hybrid_30,local_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
CalumetTo63rd_AlertSpread_65,15,1,14,0.9375,0.5172413793103449,0.6666666666666667,0.5,0.65,hybrid_30,distributed_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
CalumetTo63rd_AlertSpread_75,13,1,16,0.9285714285714286,0.4482758620689655,0.6046511627906977,0.5,0.65,hybrid_30,distributed_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
CalumetTo63rd_AlertSpread_85,9,1,20,0.9,0.3103448275862069,0.4615384615384615,0.5,0.65,hybrid_30,distributed_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
CalumetTo63rd_AlertSpread_95,9,1,20,0.9,0.3103448275862069,0.4615384615384615,0.5,0.65,hybrid_30,distributed_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
Calumet_HighTurbidity_65,30,32,51,0.4838709677419355,0.37037037037037035,0.4195804195804196,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Calumet_HighTurbidity_75,30,32,51,0.4838709677419355,0.37037037037037035,0.4195804195804196,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Calumet_HighTurbidity_85,30,32,51,0.4838709677419355,0.37037037037037035,0.4195804195804196,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Calumet_HighTurbidity_95,30,32,51,0.4838709677419355,0.37037037037037035,0.4195804195804196,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Calumet_LocalAlert_65,30,32,51,0.4838709677419355,0.37037037037037035,0.4195804195804196,0.5,0.65,hybrid_30,local_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
Calumet_LocalAlert_75,30,32,51,0.4838709677419355,0.37037037037037035,0.4195804195804196,0.5,0.65,hybrid_30,local_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
Calumet_LocalAlert_85,30,25,51,0.5454545454545454,0.37037037037037035,0.4411764705882353,0.5,0.65,hybrid_30,local_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
Calumet_LocalAlert_95,28,23,53,0.5490196078431373,0.345679012345679,0.42424242424242425,0.5,0.65,hybrid_30,local_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
Calumet_LowWaterTemp_65,2313,167,176,0.9326612903225806,0.9292888710325432,0.9309720265647011,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Calumet_LowWaterTemp_75,2303,167,186,0.9323886639676113,0.9252711932503013,0.9288162936075821,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Calumet_LowWaterTemp_85,2111,148,378,0.9344842850818946,0.8481317798312575,0.8892165122156697,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Calumet_LowWaterTemp_95,1867,128,622,0.9358395989974937,0.750100441944556,0.8327386262265833,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
MontroseToCalumet_AlertSpread_65,18,1,11,0.9473684210526315,0.6206896551724138,0.75,0.5,0.65,hybrid_30,distributed_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
MontroseToCalumet_AlertSpread_75,19,1,10,0.95,0.6551724137931034,0.7755102040816326,0.5,0.65,hybrid_30,distributed_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
MontroseToCalumet_AlertSpread_85,18,1,11,0.9473684210526315,0.6206896551724138,0.75,0.5,0.65,hybrid_30,distributed_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
MontroseToCalumet_AlertSpread_95,16,1,13,0.9411764705882353,0.5517241379310345,0.6956521739130435,0.5,0.65,hybrid_30,distributed_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
Montrose_HighTurbidity_65,128,40,102,0.7619047619047619,0.5565217391304348,0.6432160804020102,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Montrose_HighTurbidity_75,128,40,102,0.7619047619047619,0.5565217391304348,0.6432160804020102,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Montrose_HighTurbidity_85,128,40,102,0.7619047619047619,0.5565217391304348,0.6432160804020102,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Montrose_HighTurbidity_95,128,40,102,0.7619047619047619,0.5565217391304348,0.6432160804020102,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Montrose_HighWave_65,170,121,121,0.584192439862543,0.584192439862543,0.584192439862543,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Montrose_HighWave_75,170,120,121,0.5862068965517241,0.584192439862543,0.5851979345955249,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Montrose_HighWave_85,163,105,128,0.6082089552238806,0.5601374570446735,0.5831842576028624,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Montrose_HighWave_95,145,90,146,0.6170212765957447,0.49828178694158076,0.5513307984790874,0.5,0.65,hybrid_30,atomic,0.12791911173179923,0.43372095352857226,0.9072264983584525
Montrose_LocalAlert_65,56,29,69,0.6588235294117647,0.448,0.5333333333333333,0.5,0.65,hybrid_30,local_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
Montrose_LocalAlert_75,56,28,69,0.6666666666666666,0.448,0.5358851674641147,0.5,0.65,hybrid_30,local_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
Montrose_LocalAlert_85,54,23,71,0.7012987012987013,0.432,0.5346534653465347,0.5,0.65,hybrid_30,local_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
Montrose_LocalAlert_95,49,22,76,0.6901408450704225,0.392,0.5000000000000001,0.5,0.65,hybrid_30,local_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
Regional_TripleAlert_65,14,1,27,0.9333333333333333,0.34146341463414637,0.5,0.5,0.65,hybrid_30,distributed_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
Regional_TripleAlert_75,14,1,27,0.9333333333333333,0.34146341463414637,0.5,0.5,0.65,hybrid_30,distributed_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
Regional_TripleAlert_85,10,1,31,0.9090909090909091,0.24390243902439024,0.38461538461538464,0.5,0.65,hybrid_30,distributed_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
Regional_TripleAlert_95,10,1,31,0.9090909090909091,0.24390243902439024,0.38461538461538464,0.5,0.65,hybrid_30,distributed_complex,0.12791911173179923,0.43372095352857226,0.9072264983584525
63rd_HighTurbidity_65,133,28,38,0.8260869565217391,0.7777777777777778,0.8012048192771084,0.5,0.65,drop_10,atomic,1.5102081250048101e-18,4.610512088916784e-17,1.0
63rd_HighTurbidity_75,133,28,38,0.8260869565217391,0.7777777777777778,0.8012048192771084,0.5,0.65,drop_10,atomic,1.5102081250048101e-18,4.610512088916784e-17,1.0
63rd_HighTurbidity_85,133,28,38,0.8260869565217391,0.7777777777777778,0.8012048192771084,0.5,0.65,drop_10,atomic,1.5102081250048101e-18,4.610512088916784e-17,1.0
63rd_HighTurbidity_95,133,28,38,0.8260869565217391,0.7777777777777778,0.8012048192771084,0.5,0.65,drop_10,atomic,1.5102081250048101e-18,4.610512088916784e-17,1.0
63rd_HighWavePeriod_65,686,202,279,0.7725225225225225,0.7108808290155441,0.7404209390178089,0.5,0.65,drop_10,atomic,1.5102081250048101e-18,4.610512088916784e-17,1.0
63rd_HighWavePeriod_75,686,202,279,0.7725225225225225,0.7108808290155441,0.7404209390178089,0.5,0.65,drop_10,atomic,1.5102081250048101e-18,4.610512088916784e-17,1.0
63rd_HighWavePeriod_85,686,202,279,0.7725225225225225,0.7108808290155441,0.7404209390178089,0.5,0.65,drop_10,atomic,1.5102081250048101e-18,4.610512088916784e-17,1.0
63rd_HighWavePeriod_95,686,202,279,0.7725225225225225,0.7108808290155441,0.7404209390178089,0.5,0.65,drop_10,atomic,1.5102081250048101e-18,4.610512088916784e-17,1.0
63rd_LocalAlert_65,80,33,39,0.7079646017699115,0.6722689075630253,0.6896551724137931,0.5,0.65,drop_10,local_complex,1.5102081250048101e-18,4.610512088916784e-17,1.0
63rd_LocalAlert_75,80,33,39,0.7079646017699115,0.6722689075630253,0.6896551724137931,0.5,0.65,drop_10,local_complex,1.5102081250048101e-18,4.610512088916784e-17,1.0
63rd_LocalAlert_85,80,33,39,0.7079646017699115,0.6722689075630253,0.6896551724137931,0.5,0.65,drop_10,local_complex,1.5102081250048101e-18,4.610512088916784e-17,1.0
63rd_LocalAlert_95,80,33,39,0.7079646017699115,0.6722689075630253,0.6896551724137931,0.5,0.65,drop_10,local_complex,1.5102081250048101e-18,4.610512088916784e-17,1.0
CalumetTo63rd_AlertSpread_65,16,8,13,0.6666666666666666,0.5517241379310345,0.6037735849056604,0.5,0.65,drop_10,distributed_complex,1.5102081250048101e-18,4.610512088916784e-17,1.0
CalumetTo63rd_AlertSpread_75,16,8,13,0.6666666666666666,0.5517241379310345,0.6037735849056604,0.5,0.65,drop_10,distributed_complex,1.5102081250048101e-18,4.610512088916784e-17,1.0
